month,City,Air_code,State,Airport,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
11,Flint,FNT,MI,Bishop International,318,29,11.55,2.05,2.65,0,12.75,1,0,3118,1378,949,153,0,638
11,Fort Collins/Loveland,FNL,CO,Northern Colorado Regional,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Fort Lauderdale,FLL,FL,Fort Lauderdale-Hollywood International,7260,746,277.64,1.33,229.81,4.73,232.5,11,5,41228,17042,42,7691,259,16194
11,Fort Myers,RSW,FL,Southwest Florida International,2550,224,85.92,2.85,50.37,0.71,84.15,0,3,12829,5059,87,2012,12,5659
11,Fort Smith,FSM,AR,Fort Smith Regional,142,12,4.53,0,2.57,0,4.9,0,0,668,308,0,129,0,231
11,Fort Wayne,FWA,IN,Fort Wayne International,476,92,32.55,1.89,13.75,0,43.81,1,1,6973,3156,135,727,0,2955
11,Fresno,FAT,CA,Fresno Yosemite International,680,85,23.54,0,23.3,0,38.17,4,1,5795,1845,0,730,0,3220
11,Gainesville,GNV,FL,Gainesville Regional,52,3,1.5,0,0,0,1.5,0,0,76,29,0,0,0,47
11,Gillette,GCC,WY,Gillette Campbell County,85,10,5.68,0,1.29,0,3.03,1,1,1123,964,0,32,0,127
11,Grand Forks,GFK,ND,Grand Forks International,122,13,4.33,0.99,4.44,0,3.24,1,1,1233,798,133,102,0,200
11,Grand Junction,GJT,CO,Grand Junction Regional,219,11,3.32,0,2.72,0,4.95,0,0,538,122,0,55,0,361
11,Grand Rapids,GRR,MI,Gerald R. Ford International,833,73,28.84,2.18,14.15,0,27.83,2,0,4279,2728,38,333,0,1180
11,Great Falls,GTF,MT,Great Falls International,115,4,2,0,1.11,0,0.89,0,0,159,86,0,25,0,48
11,Green Bay,GRB,WI,Green Bay Austin Straubel International,300,25,10.26,1,5.1,0,8.65,0,0,1096,490,20,128,0,458
11,Greensboro/High Point,GSO,NC,Piedmont Triad International,510,53,18.86,0.55,11.19,0,22.41,1,0,2831,1049,12,366,0,1404
11,Greer,GSP,SC,Greenville-Spartanburg International,532,38,13.41,1.57,7.64,0,15.38,0,0,1529,667,122,238,0,502
11,Guam,GUM,TT,Guam International,30,5,2.78,0,0.5,0,1.72,0,0,198,131,0,18,0,49
11,Gulfport/Biloxi,GPT,MS,Gulfport-Biloxi International,185,7,2.67,0,3.33,0,1,0,0,150,59,0,72,0,19
11,Hancock/Houghton,CMX,MI,Houghton County Memorial,60,2,0,0,1,0,1,3,2,51,0,0,27,0,24
11,Harlingen/San Benito,HRL,TX,Valley International,180,21,9.84,0,2.22,0,8.95,0,0,703,295,0,52,0,356
11,Harrisburg,MDT,PA,Harrisburg International,283,31,17.57,0.56,3.24,0,9.65,0,0,1580,906,41,94,0,539
11,Hartford,BDL,CT,Bradley International,1845,204,80.64,1.66,33.99,1.12,86.59,3,1,10245,3566,104,1321,69,5185
11,Hattiesburg/Laurel,PIB,MS,Hattiesburg-Laurel Regional,60,9,1,0,0.82,0,7.18,0,0,761,152,0,34,0,575
11,Hays,HYS,KS,Hays Regional,53,4,1,0,1.79,0,1.21,0,1,249,34,0,62,0,153
11,Helena,HLN,MT,Helena Regional,141,13,7.23,0,4.64,0,1.13,0,0,539,333,0,119,0,87
11,Hibbing,HIB,MN,Range Regional,50,2,0,0.9,0,0,1.1,1,0,333,0,110,0,0,223
11,Hilo,ITO,HI,Hilo International,526,44,26.11,3.85,2,0,12.03,3,0,1439,883,98,42,0,416
11,Hobbs,HOB,NM,Lea County Regional,56,1,1,0,0,0,0,0,0,35,35,0,0,0,0
11,Honolulu,HNL,HI,Daniel K Inouye International,3800,501,241.73,4.58,90.56,0,164.15,16,5,20758,10033,657,2563,0,7505
11,Houston,HOU,TX,William P Hobby,4546,471,160.89,1.09,114.7,1.01,193.32,16,0,21776,8278,191,3296,269,9742
11,Houston,IAH,TX,George Bush Intercontinental/Houston,10045,691,204.27,15.12,239.51,1.35,230.73,1,7,43057,16058,1259,8862,80,16798
11,Huntsville,HSV,AL,Huntsville International-Carl T Jones Field,340,17,6.02,0.63,6.31,0,4.05,1,0,806,362,77,234,0,133
11,Idaho Falls,IDA,ID,Idaho Falls Regional,193,10,5.55,0,1.73,0,2.72,0,0,641,224,0,67,0,350
11,Indianapolis,IND,IN,Indianapolis International,2109,239,96.97,3,52.88,1.13,85.02,2,2,13649,4995,305,2670,250,5429
11,International Falls,INL,MN,Falls International Einarson Field,49,3,1,0.76,0,0,1.24,2,1,165,58,62,0,0,45
11,Iron Mountain/Kingsfd,IMT,MI,Ford,56,8,3.85,0,2.23,0,1.92,1,0,1702,1351,0,84,0,267
11,Islip,ISP,NY,Long Island MacArthur,588,81,29.41,0.11,8.25,0,43.23,2,0,5155,1526,9,387,0,3233
11,Ithaca/Cortland,ITH,NY,Ithaca Tompkins Regional,81,12,4.54,1,2.46,0,4,0,0,705,237,163,46,0,259
11,Jackson,JAC,WY,Jackson Hole,60,1,0,0,0,0,1,0,0,22,0,0,0,0,22
11,Jackson/Vicksburg,JAN,MS,Jackson Medgar Wiley Evers International,366,27,9.77,1,10.64,0,5.59,0,1,1041,460,24,274,0,283
11,Jacksonville,JAX,FL,Jacksonville International,1381,111,59.31,0,18.67,0,33.02,0,2,5259,2946,0,532,0,1781
11,Jacksonville/Camp Lejeune,OAJ,NC,Albert J Ellis,23,5,3.05,0,1.63,0,0.32,0,0,222,154,0,29,0,39
11,Jamestown,JMS,ND,Jamestown Regional,80,3,1,0,1.98,0,0.02,2,3,351,53,0,297,0,1
11,Juneau,JNU,AK,Juneau International,314,36,7.09,2.07,14.42,0.9,11.52,2,0,1954,281,267,420,64,922
11,Kahului,OGG,HI,Kahului Airport,1957,277,141.06,4.19,83.56,0.88,47.32,5,3,12655,6842,317,2392,22,3082
11,Kalamazoo,AZO,MI,Kalamazoo/Battle Creek International,117,14,6.09,1.8,3.13,0,2.98,0,0,621,304,102,66,0,149
11,Kalispell,FCA,MT,Glacier Park International,168,12,5.36,0,3.18,0,3.46,0,3,646,359,0,76,0,211
11,Kansas City,MCI,MO,Kansas City International,3570,325,143.76,1.85,46.99,0.91,131.48,6,2,16450,7639,228,1293,72,7218
11,Ketchikan,KTN,AK,Ketchikan International,174,27,9,1.88,10.42,1.81,3.89,3,0,1095,347,268,284,54,142
11,Key West,EYW,FL,Key West International,61,3,1.37,0.69,0,0,0.94,0,0,165,62,55,0,0,48
11,Killeen,GRK,TX,Robert Gray AAF,106,6,4.12,0,1.41,0,0.48,0,0,276,178,0,60,0,38
11,Knoxville,TYS,TN,McGhee Tyson,637,97,44.25,3.17,22.34,0,27.24,1,1,6445,3460,185,756,0,2044
11,Kodiak,ADQ,AK,Kodiak Airport,52,8,2.89,0.93,3.18,0,1,4,0,557,205,162,166,0,24
11,Kona,KOA,HI,Ellison Onizuka Kona International at Keahole,1043,116,42.78,2.17,43.2,0,27.86,0,3,5085,2263,230,1254,0,1338
11,Kotzebue,OTZ,AK,Ralph Wien Memorial,58,8,1,0.84,5.16,0,1,5,0,321,19,72,147,0,83
11,La Crosse,LSE,WI,La Crosse Regional,170,20,5.97,2.12,3.4,0,8.51,1,1,1318,371,170,118,0,659
11,Lafayette,LFT,LA,Lafayette Regional Paul Fournet Field,159,13,3.98,0,3.24,0,5.78,0,1,515,139,0,87,0,289
11,Lake Charles,LCH,LA,Lake Charles Regional,83,7,1.03,2.14,2.83,0,1,0,0,794,35,608,79,0,72
11,Lansing,LAN,MI,Capital Region International,114,12,6.6,1.76,0.4,0,3.24,0,0,739,352,224,10,0,153
11,Laramie,LAR,WY,Laramie Regional,51,4,1.74,0,1.26,0,1,1,1,665,613,0,31,0,21
11,Laredo,LRD,TX,Laredo International,82,5,1.64,0,2.36,0,1,0,0,112,31,0,53,0,28
11,Las Vegas,LAS,NV,McCarran International,11981,1425,416.47,15.05,422.37,5.86,565.24,29,5,69264,21242,1119,13214,444,33245
11,Latrobe,LBE,PA,Arnold Palmer Regional,81,7,2.64,0,0.12,1,3.24,0,0,842,192,0,9,145,496
11,Lawton/Fort Sill,LAW,OK,Lawton-Fort Sill Regional,58,7,5.17,0,0.12,0,1.71,0,0,543,463,0,6,0,74
11,Lewiston,LWS,ID,Lewiston Nez Perce County,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Lexington,LEX,KY,Blue Grass,372,31,14.04,1,7.47,0,8.48,1,2,2118,1500,15,255,0,348
11,Lihue,LIH,HI,Lihue Airport,956,117,60.8,1.92,26.51,0,27.78,1,1,5645,2631,402,784,0,1828
11,Lincoln,LNK,NE,Lincoln Airport,243,26,10.44,1.09,6.99,0,7.48,0,1,1202,469,137,305,0,291
11,Little Rock,LIT,AR,Bill and Hillary Clinton Nat Adams Field,623,44,21.66,0,4.42,0,17.92,0,1,2048,1396,0,139,0,513
11,Long Beach,LGB,CA,Long Beach Airport,1362,191,71.5,0,29.68,0,89.82,7,4,11064,4480,0,1289,0,5295
11,Los Angeles,LAX,CA,Los Angeles International,17071,2177,617.93,32.55,857.99,13.69,654.82,73,27,115450,41081,2859,26366,1090,44054
11,Louisville,SDF,KY,Louisville Muhammad Ali International,792,54,29.93,0,9.64,0,14.44,5,2,2916,1845,0,296,0,775
11,Lubbock,LBB,TX,Lubbock Preston Smith International,353,36,14.98,0,5.08,0,15.94,0,0,1326,624,0,143,0,559
11,Madison,MSN,WI,Dane County Regional-Truax Field,727,84,30.03,1.62,23.26,0,29.1,0,1,5753,2126,47,893,0,2687
11,Manchester,MHT,NH,Manchester-Boston Regional,531,55,18.12,0.57,6.02,0,30.29,2,1,2141,628,24,196,0,1293
11,Manhattan/Ft. Riley,MHK,KS,Manhattan Regional,86,8,4.64,0,1.2,0,2.17,1,0,415,127,0,32,0,256
11,Marquette,MQT,MI,Sawyer International,56,8,1.97,1,0.68,0,4.35,0,0,342,131,23,26,0,162
11,Medford,MFR,OR,Rogue Valley International - Medford,350,44,16.6,0.98,10.3,0,16.12,2,1,3696,1837,218,364,0,1277
11,Melbourne,MLB,FL,Melbourne International,112,7,5.24,0,0.24,0,1.52,0,1,279,244,0,9,0,26
11,Memphis,MEM,TN,Memphis International,1095,112,44.43,0.24,33.61,0,33.72,0,3,4557,2055,7,1018,0,1477
11,Meridian,MEI,MS,Key Field,90,13,0.8,1.51,3.08,0,7.61,0,1,872,37,122,99,0,614
11,Miami,MIA,FL,Miami International,5451,548,209.74,3.41,168.05,4.88,161.9,4,4,30193,11663,116,5065,602,12747
11,Midland/Odessa,MAF,TX,Midland International Air and Space Port,391,40,15.83,0,9.53,0,14.63,0,0,1644,758,0,252,0,634
11,Milwaukee,MKE,WI,General Mitchell International,2317,263,105.24,1.69,56.63,1,98.44,2,2,14786,6657,42,1802,45,6240
11,Minneapolis,MSP,MN,Minneapolis-St Paul International,10778,921,276.23,35.11,299.95,1,308.73,23,2,66870,28356,4828,11282,22,22382
11,Minot,MOT,ND,Minot International,166,26,7.96,1,8.11,0,8.93,1,1,2525,1031,720,414,0,360
11,Mission/McAllen/Edinburg,MFE,TX,McAllen Miller International,194,15,9.53,0,1.76,0,3.71,0,1,634,481,0,68,0,85
11,Missoula,MSO,MT,Missoula International,171,15,5.16,0,8.15,0,1.7,0,4,614,164,0,390,0,60
11,Mobile,MOB,AL,Mobile Regional,270,13,6,0,4.09,0,2.91,0,0,725,471,0,98,0,156
11,Moline,MLI,IL,Quad City International,203,37,15.62,0.11,5.78,0,15.49,1,0,1684,686,12,159,0,827
11,Monroe,MLU,LA,Monroe Regional,215,13,3.8,0,3.89,0,5.31,0,0,914,158,0,117,0,639
11,Monterey,MRY,CA,Monterey Regional,176,31,7.57,0.97,5.77,0,16.68,1,0,1778,402,75,169,0,1132
11,Montgomery,MGM,AL,Montgomery Regional,97,14,10.6,1.35,1.16,0,0.88,0,0,725,555,71,58,0,41
11,Mosinee,CWA,WI,Central Wisconsin,53,6,3.8,1,0.94,0,0.26,0,0,382,203,141,33,0,5
11,Muskegon,MKG,MI,Muskegon County,56,10,7.43,0,1.06,0,1.52,1,0,653,502,0,18,0,133
11,Myrtle Beach,MYR,SC,Myrtle Beach International,412,24,7.89,0,13.37,0,2.74,2,0,1007,275,0,585,0,147
11,Nashville,BNA,TN,Nashville International,4712,481,191.52,8.27,88.27,1,191.95,5,7,24066,9631,648,2676,159,10952
11,New Orleans,MSY,LA,Louis Armstrong New Orleans International,4100,388,170.87,1.94,71.37,0.95,142.87,5,1,18796,8487,94,2028,251,7936
11,New York,JFK,NY,John F. Kennedy International,7174,770,265.72,8.77,248.77,6.36,240.38,18,6,46373,17545,1138,11302,683,15705
11,New York,LGA,NY,LaGuardia,7743,1115,312.96,9.25,483.46,2.62,306.69,19,3,63227,23799,511,18180,83,20654
11,Newark,EWR,NJ,Newark Liberty International,9454,2222,292.55,20.52,1559.26,2.58,347.1,28,3,151054,21996,1527,100753,332,26446
11,Newburgh/Poughkeepsie,SWF,NY,New York Stewart International,115,16,10.59,1,0.82,0,3.58,0,0,1047,826,18,31,0,172
11,Newport News/Williamsburg,PHF,VA,Newport News/Williamsburg International,79,10,7.9,0,0,0,2.1,0,0,577,414,0,0,0,163
11,Niagara Falls,IAG,NY,Niagara Falls International,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11,Nome,OME,AK,Nome Airport,58,7,1.19,1,4.46,0,0.35,3,0,271,48,62,144,0,17
11,Norfolk,ORF,VA,Norfolk International,917,118,58.15,1,20.52,0,38.33,4,1,5905,3333,28,710,0,1834
11,North Bend/Coos Bay,OTH,OR,Southwest Oregon Regional,18,6,0.66,0,0.27,0,5.07,3,0,828,28,0,52,0,748
11,Oakland,OAK,CA,Metropolitan Oakland International,4163,566,167.49,6.68,111.17,2.33,278.35,37,4,27580,8976,605,3427,81,14491
11,Oklahoma City,OKC,OK,Will Rogers World,1349,149,80.69,0.65,26.09,1,40.58,1,0,6675,3547,13,670,23,2422
11,Omaha,OMA,NE,Eppley Airfield,1450,156,71.51,1.63,16.15,1,65.73,2,0,8415,4573,179,567,74,3022
11,Ontario,ONT,CA,Ontario International,1790,258,88.47,0.86,45.46,1.44,121.78,9,0,15310,6850,121,1638,30,6671
11,Orlando,MCO,FL,Orlando International,10603,1297,477.26,5.97,344.74,7.63,461.42,38,29,76229,29611,438,15545,409,30226
11,Paducah,PAH,KY,Barkley Regional,57,6,4.75,0,0,0,1.25,2,0,479,261,0,0,0,218
11,Pago Pago,PPG,TT,Pago Pago International,8,1,1,0,0,0,0,0,0,16,16,0,0,0,0
11,Palm Springs,PSP,CA,Palm Springs International,829,110,32.79,2.56,34.91,0.26,39.48,3,2,6462,1922,151,1425,10,2954
11,Panama City,ECP,FL,Northwest Florida Beaches International,315,28,13.35,0,9.01,0,5.64,0,2,1463,903,0,403,0,157
11,Pasco/Kennewick/Richland,PSC,WA,Tri Cities,378,57,16.87,0.4,19.82,0,19.92,5,1,3725,1083,98,778,0,1766
11,Pellston,PLN,MI,Pellston Regional Airport of Emmet County,71,12,3.95,1.94,4,1.06,1.05,0,2,1448,535,782,79,25,27
11,Pensacola,PNS,FL,Pensacola International,400,35,16.83,1.77,2.59,0,13.82,0,0,1629,887,43,67,0,632
11,Peoria,PIA,IL,General Downing - Peoria International,173,23,5.05,1.76,6.15,0,10.03,1,0,1283,176,325,178,0,604
11,Petersburg,PSG,AK,Petersburg James A Johnson,58,12,1.58,0.24,5.05,0,5.13,1,0,826,88,6,112,0,620
11,Philadelphia,PHL,PA,Philadelphia International,5929,691,252.74,8.64,239.54,3.19,186.88,17,7,34220,13083,524,8162,390,12061
11,Phoenix,PHX,AZ,Phoenix Sky Harbor International,11955,1240,421.42,11.52,280.6,8.58,517.9,43,11,63985,24546,1070,8966,1661,27742
11,Pittsburgh,PIT,PA,Pittsburgh International,2332,237,114.98,2.82,45.13,1.06,73.01,5,3,12514,6387,78,1466,47,4536
11,Plattsburgh,PBG,NY,Plattsburgh International,22,2,1,0,0.4,0,0.6,0,0,108,78,0,12,0,18
11,Pocatello,PIH,ID,Pocatello Regional,82,5,2.43,0,2.03,0,0.54,0,0,228,167,0,46,0,15
11,Ponce,PSE,PR,Mercedita,33,4,2.65,0,1,0,0.35,0,1,142,115,0,19,0,8
11,Portland,PDX,OR,Portland International,4976,650,197.65,6.02,204.56,1.57,240.19,19,3,33147,10422,615,6190,38,15882
11,Portland,PWM,ME,Portland International Jetport,334,34,16.48,0.06,3.41,0,14.05,0,0,2179,1183,1,121,0,874
11,Providence,PVD,RI,Theodore Francis Green State,1250,142,52.34,0,25.97,0.16,63.53,1,0,8295,3263,0,849,20,4163
11,Raleigh/Durham,RDU,NC,Raleigh-Durham International,3160,357,155.21,3.86,75.12,4.58,118.22,3,1,18688,8869,224,2409,619,6567
11,Rapid City,RAP,SD,Rapid City Regional,244,26,12.67,1,8.2,0,4.14,0,0,1053,614,58,275,0,106
11,Redding,RDD,CA,Redding Municipal,86,24,6.54,2.31,2.94,0,12.21,1,1,998,179,123,121,0,575
11,Reno,RNO,NV,Reno/Tahoe International,1289,155,58.47,0.1,29.65,0.37,66.43,13,6,7664,3169,4,785,20,3686
11,Rhinelander,RHI,WI,Rhinelander/Oneida County,58,1,0,0,0.83,0,0.17,1,1,23,0,0,19,0,4
11,Richmond,RIC,VA,Richmond International,1281,130,54.76,0,33.07,0,42.21,0,1,7094,3070,0,1106,0,2918
11,Roanoke,ROA,VA,Roanoke Blacksburg Regional Woodrum Field,56,4,3.05,0,0,0,0.95,1,0,287,225,0,0,0,62
11,Rochester,ROC,NY,Greater Rochester International,597,76,37.71,0,14.96,0,23.33,1,0,4138,2296,0,451,0,1391
11,Rochester,RST,MN,Rochester International,209,27,10.45,1.98,9.28,0,5.28,2,1,1712,779,216,290,0,427
11,Rock Springs,RKS,WY,Southwest Wyoming Regional,56,2,2,0,0,0,0,0,0,193,193,0,0,0,0
11,Roswell,ROW,NM,Roswell International Air Center,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Sacramento,SMF,CA,Sacramento International,3851,488,145.43,5.39,88.33,1.34,247.48,15,4,23207,7334,560,2807,51,12455
11,Saginaw/Bay City/Midland,MBS,MI,MBS International,247,29,12.6,1.29,4.33,0,10.78,2,0,1752,655,276,155,0,666
11,Salt Lake City,SLC,UT,Salt Lake City International,8685,768,249.07,15.53,221.97,0.61,280.83,24,5,48612,20019,1860,9137,101,17495
11,San Angelo,SJT,TX,San Angelo Regional/Mathis Field,60,4,2.04,0,1.24,0,0.71,0,0,1032,860,0,68,0,104
11,San Antonio,SAT,TX,San Antonio International,2894,254,106.52,1.73,35.3,0,110.44,2,1,12698,5121,170,1326,0,6081
11,San Diego,SAN,CA,San Diego International,6834,970,323.5,10.35,294.5,1.15,340.51,44,22,46255,17924,1162,9195,63,17911
11,San Francisco,SFO,CA,San Francisco International,14533,3355,513.46,71.29,2058.98,1.89,709.35,155,68,228289,38076,5132,131047,198,53836
11,San Jose,SJC,CA,Norman Y. Mineta San Jose International,4331,596,171.65,4.62,163.45,1,255.29,26,7,30001,10095,566,4912,17,14411
11,San Juan,SJU,PR,Luis Munoz Marin International,1359,209,93.21,0,75.73,2.43,37.62,1,4,9462,4655,0,2291,286,2230
11,San Luis Obispo,SBP,CA,San Luis County Regional,272,36,8.33,0,13.88,0,13.79,0,1,1882,465,0,374,0,1043
11,Santa Ana,SNA,CA,John Wayne Airport-Orange County,3498,467,166.82,7.99,114.53,0,177.66,24,0,20233,8378,619,3466,0,7770
11,Santa Barbara,SBA,CA,Santa Barbara Municipal,434,62,14.12,1.59,18.49,0,27.8,6,1,4797,1356,521,1129,0,1791
11,Santa Fe,SAF,NM,Santa Fe Municipal,131,16,9.45,0,1.26,0,5.3,0,0,910,505,0,54,0,351
11,Santa Rosa,STS,CA,Charles M. Schulz - Sonoma County,149,28,8.82,2.96,6.24,0,9.98,5,2,3399,526,2194,230,0,449
11,Sarasota/Bradenton,SRQ,FL,Sarasota/Bradenton International,206,13,9.15,0,2.64,0,1.2,1,0,454,385,0,44,0,25
11,Sault Ste. Marie,CIU,MI,Chippewa County International,55,4,2,0,0,0,2,0,0,860,719,0,0,0,141
11,Savannah,SAV,GA,Savannah/Hilton Head International,664,59,27.01,1.13,10.07,0,20.79,0,1,3093,1375,20,328,0,1370
11,Scranton/Wilkes-Barre,AVP,PA,Wilkes Barre Scranton International,215,33,7.13,0.27,6.97,0,18.64,2,0,1774,561,7,279,0,927
11,Seattle,SEA,WA,Seattle/Tacoma International,10881,1987,387.45,30.4,1029.77,5.16,534.23,94,20,112100,25370,2301,44534,579,39316
11,Shreveport,SHV,LA,Shreveport Regional,385,45,23.41,0.92,5.1,0,15.58,0,0,2623,1252,33,137,0,1201
11,Sioux Falls,FSD,SD,Joe Foss Field,325,24,12.31,0.75,7.21,0,3.73,0,0,958,556,12,185,0,205
11,Sitka,SIT,AK,Sitka Rocky Gutierrez,86,6,2.57,0,1.43,0,2,2,0,428,330,0,32,0,66
11,South Bend,SBN,IN,South Bend International,430,61,18.85,1.53,15.74,0,24.87,0,1,3176,969,167,535,0,1505
11,Spokane,GEG,WA,Spokane International,1029,158,61.16,5.22,51.76,0,39.87,7,1,8957,3879,891,1864,0,2323
11,Springfield,SGF,MO,Springfield-Branson National,250,17,9.07,0,4,0,3.93,0,3,770,488,0,119,0,163
11,Springfield,SPI,IL,Abraham Lincoln Capital,86,8,3.92,0,1.96,0,2.12,0,0,344,198,0,47,0,99
11,St. George,SGU,UT,St George Regional,259,23,8.22,0,8.33,0,6.45,0,1,2745,2228,0,220,0,297
11,St. Louis,STL,MO,St Louis Lambert International,4554,520,186,1.29,123.96,1.02,207.7,6,8,25630,9466,155,4746,152,11111
11,State College,SCE,PA,University Park,147,21,7.44,0,5.12,0,8.44,0,0,2208,1220,0,178,0,810
11,Sun Valley/Hailey/Ketchum,SUN,ID,Friedman Memorial,59,2,1.05,0,0.95,0,0,0,9,73,54,0,19,0,0
11,Syracuse,SYR,NY,Syracuse Hancock International,588,79,30.63,2.37,15.66,0.43,29.9,2,0,4927,1890,369,486,122,2060
11,Tallahassee,TLH,FL,Tallahassee International,167,7,3.32,0,1.02,0,2.67,0,0,308,232,0,25,0,51
11,Tampa,TPA,FL,Tampa International,5781,560,227.61,5.28,108.95,2.34,215.81,7,1,29186,11799,838,3109,196,13244
11,Toledo,TOL,OH,Toledo Express,25,10,5.19,0,0.13,0,4.68,0,0,810,318,0,9,0,483
11,Traverse City,TVC,MI,Cherry Capital,183,37,14.81,0.99,9.07,0,12.13,1,0,2188,1242,41,272,0,633
11,Trenton,TTN,NJ,Trenton Mercer,171,20,5.45,0,2.23,0,12.31,0,2,1939,577,0,67,0,1295
11,Tucson,TUS,AZ,Tucson International,1234,175,57.84,2.5,52.92,0.82,60.93,1,7,8854,3314,437,1977,23,3103
11,Tulsa,TUL,OK,Tulsa International,1176,124,64.17,2.76,12.14,0,44.92,0,0,6145,3830,232,340,0,1743
11,Twin Falls,TWF,ID,Joslin Field - Magic Valley Regional,82,8,2.9,0,3.67,0,1.42,0,2,425,224,0,71,0,130
11,Valparaiso,VPS,FL,Eglin AFB Destin Fort Walton Beach,305,13,5.02,0,4.83,0,3.16,0,0,510,252,0,116,0,142
11,Washington,DCA,DC,Ronald Reagan Washington National,5934,664,222.78,5.34,199.44,1.88,234.54,9,6,34938,14101,275,6073,535,13954
11,Washington,IAD,DC,Washington Dulles International,2993,265,109.5,4.38,59.92,0,91.22,4,2,18641,8503,580,1844,0,7714
11,Waterloo,ALO,IA,Waterloo Regional,55,8,0.44,0.65,1.52,0,5.39,0,0,559,16,25,67,0,451
11,West Palm Beach/Palm Beach,PBI,FL,Palm Beach International,2056,258,100.16,1.14,84.8,0.19,71.73,0,0,11621,5250,41,2354,14,3962
11,White Plains,HPN,NY,Westchester County,482,65,32.02,0,13.03,1,18.95,3,1,4105,1760,0,646,292,1407
11,Wichita,ICT,KS,Wichita Dwight D Eisenhower National,605,54,21.85,1.32,12.93,0,17.88,0,0,3019,1302,266,427,0,1024
11,Williston,ISN,ND,Sloulin Field International,139,18,5.31,0.62,7.3,0,4.78,0,1,598,169,24,211,0,194
11,Wilmington,ILM,NC,Wilmington International,157,10,2.01,0.96,3.11,0,3.93,0,0,386,52,43,78,0,213
11,Worcester,ORH,MA,Worcester Regional,60,3,3,0,0,0,0,0,0,102,102,0,0,0,0
11,Wrangell,WRG,AK,Wrangell Airport,58,11,0.43,0.94,4.33,0,5.3,1,1,394,13,32,97,0,252
11,Yakutat,YAK,AK,Yakutat Airport,58,7,1,0.47,2.61,0,2.92,0,0,440,31,7,65,0,337
11,Yuma,YUM,AZ,Yuma MCAS/Yuma International,83,10,4.84,0,1.16,1,3,0,0,1878,1676,0,39,65,98
12,Aberdeen,ABR,SD,Aberdeen Regional,61,12,1.98,1.97,1.48,0,6.57,3,0,1444,85,960,84,0,315
12,Abilene,ABI,TX,Abilene Regional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Adak Island,ADK,AK,Adak,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12,Aguadilla,BQN,PR,Rafael Hernandez,124,27,15.14,0.8,1.2,0.26,9.6,0,0,1376,628,12,48,15,673
12,Akron,CAK,OH,Akron-Canton Regional,408,104,26.96,3.29,23.51,0,50.24,7,0,8087,2644,598,958,0,3887
12,Albany,ALB,NY,Albany International,748,153,71.5,2.85,27.3,0.15,51.2,7,3,8455,4599,201,1182,7,2466
12,Albuquerque,ABQ,NM,Albuquerque International Sunport,1604,328,119.67,6.77,54.01,3.3,144.24,4,1,16077,5357,620,2450,144,7506
12,Alexandria,AEX,LA,Alexandria International,68,7,1.58,0,4.49,0,0.93,0,1,218,101,0,101,0,16
12,Allentown/Bethlehem/Easton,ABE,PA,Lehigh Valley International,167,37,13.6,0.38,9.2,0,13.82,5,2,2241,930,13,393,0,905
12,Alpena,APN,MI,Alpena County Regional,51,16,3.94,0.99,1.98,0,9.09,3,0,2012,1262,76,92,0,582
12,Amarillo,AMA,TX,Rick Husband Amarillo International,280,48,12.82,0.97,9.13,0.2,24.88,3,0,2410,575,38,372,3,1422
12,Anchorage,ANC,AK,Ted Stevens Anchorage International,1253,203,48.87,10.01,65.02,19.53,59.58,25,1,9221,2488,789,2093,821,3030
12,Appleton,ATW,WI,Appleton International,140,32,7.99,0.93,13.42,0,9.66,2,0,2097,414,167,501,0,1015
12,Arcata/Eureka,ACV,CA,California Redwood Coast Humboldt County,103,19,6.87,0,3.7,0,8.43,2,2,1307,635,0,125,0,547
12,Asheville,AVL,NC,Asheville Regional,253,55,21.85,1.83,10.5,0,20.82,15,1,3568,1378,104,455,0,1631
12,Aspen,ASE,CO,Aspen Pitkin County Sardy Field,641,238,55.9,22.83,81.57,0,77.69,26,30,23140,5824,4652,5922,0,6742
12,Atlanta,ATL,GA,Hartsfield-Jackson Atlanta International,28293,4043,1113.19,170.43,1292.53,12.34,1454.52,1452,81,341082,116659,33537,101459,466,88961
12,Atlantic City,ACY,NJ,Atlantic City International,298,46,17.75,0.9,14.45,0,12.9,2,0,4326,1331,86,2055,0,854
12,Augusta,AGS,GA,Augusta Regional at Bush Field,141,34,8.98,1.59,2.21,0,21.23,6,0,2462,808,84,91,0,1479
12,Austin,AUS,TX,Austin - Bergstrom International,4615,918,307.6,25.11,245.1,2.39,337.81,29,8,49705,16682,3533,10124,172,19194
12,Bakersfield,BFL,CA,Meadows Field,141,25,11.29,0,4.92,0,8.79,0,0,2438,1695,0,152,0,591
12,Baltimore,BWI,MD,Baltimore/Washington International Thurgood Marshall,8525,1413,445.68,31.92,288.71,4.87,641.81,108,2,72434,26188,2231,11119,167,32729
